"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
15,1117,311-8,1601429,16,40232,0226,3,1,01,21/11/2017,01,22/11/2017,2,2,2,1,01,01,2721
15,1117,311-8,1601429,16,40232,0152,2,1,01,21/11/2017,01,22/11/2017,2,1,0,0,01,01,2721
15,1117,311-8,1601429,16,40232,0012,1,1,01,17/11/2017,01,22/11/2017,2,1,0,0,01,01,2721
15,1117,311-8,1601429,16,40232,0132,5,1,01,18/11/2017,01,21/11/2017,4,1,0,0,02,01,2721
15,1117,210-5,1600976,16,40235,0116,5,1,01,22/11/2017,01,01/12/2017,5,1,0,0,01,03,2127
15,1117,210-5,1600976,16,40235,0020,2,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,2127
15,1117,210-5,1600976,16,40235,0059,3,1,01,21/11/2017,01,22/11/2017,5,1,0,0,01,01,2127
15,1117,210-5,1600976,16,40235,0085,4,1,07,23/11/2017,07,24/11/2017,0,0,0,0,,,0
15,1117,210-5,1600976,16,40235,0009,1,1,01,23/11/2017,01,24/11/2017,5,1,0,0,02,02,2127
15,1117,368-8,1601598,16,40237,0185,5,1,07,14/11/2017,07,15/11/2017,0,0,0,0,,,0
15,1117,368-8,1601598,16,40237,0103,3,1,01,13/11/2017,01,14/11/2017,3,1,0,0,03,01,2323
15,1117,368-8,1601598,16,40237,0061,2,1,01,17/11/2017,01,18/11/2017,3,1,0,0,01,03,2323
15,1117,368-8,1601598,16,40237,0146,4,1,01,13/11/2017,01,15/11/2017,4,1,0,0,02,02,2323
15,1117,368-8,1601598,16,40237,0024,1,1,01,13/11/2017,01,16/11/2017,4,1,0,0,01,02,2323
15,1117,332-A,1601464,16,40245,0089,1,1,01,20/11/2017,01,21/11/2017,4,1,0,0,02,02,2510
15,1117,332-A,1601464,16,40245,0077,4,1,07,20/11/2017,07,21/11/2017,0,0,0,0,,,0
15,1117,332-A,1601464,16,40245,0027,5,1,01,20/11/2017,01,21/11/2017,4,1,0,0,02,02,2510
15,1117,332-A,1601464,16,40245,0111,2,1,01,20/11/2017,01,24/11/2017,6,1,0,0,01,03,2510
15,1117,332-A,1601464,16,40245,0054,3,1,01,21/11/2017,01,05/12/2017,3,1,0,0,01,01,2510
15,1117,031-0,1600075,16,40272,0025,3,1,01,15/11/2017,01,16/11/2017,2,1,0,0,01,01,1974
15,1117,031-0,1600075,16,40272,0077,5,1,01,14/11/2017,01,15/11/2017,3,1,0,0,01,01,1974
15,1117,031-0,1600075,16,40272,0095,2,1,01,15/11/2017,01,28/11/2017,2,1,0,0,01,01,1974
15,1117,031-0,1600075,16,40272,0046,4,1,01,16/11/2017,01,17/11/2017,1,0,0,0,01,01,1974
15,1117,031-0,1600075,16,40272,0124,1,1,01,14/11/2017,01,24/11/2017,2,1,0,0,01,01,1974
15,1117,183-6,1600798,16,40371,0054,4,1,01,22/11/2017,01,30/11/2017,4,1,0,0,02,02,2007
15,1117,183-6,1600798,16,40371,0128,2,1,01,22/11/2017,01,25/11/2017,4,1,0,0,01,04,2007
15,1117,183-6,1600798,16,40371,0087,3,1,01,22/11/2017,01,28/11/2017,2,1,0,0,02,01,2007
15,1117,183-6,1600798,16,40371,0048,5,1,07,22/11/2017,07,23/11/2017,0,0,0,0,,,0
15,1117,183-6,1600798,16,40371,0027,1,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,2007
15,1117,035-9,1600113,16,40412,0125,3,1,01,06/11/2017,01,15/11/2017,3,1,0,0,01,01,2007
15,1117,035-9,1600113,16,40412,0082,1,1,01,07/11/2017,01,13/11/2017,4,1,0,0,02,01,2007
15,1117,035-9,1600113,16,40412,0069,5,1,01,07/11/2017,01,08/11/2017,2,1,0,0,02,01,2007
15,1117,035-9,1600113,16,40412,0021,4,1,01,07/11/2017,01,08/11/2017,5,1,0,0,02,03,2007
15,1117,035-9,1600113,16,40412,0104,2,1,01,06/11/2017,01,08/11/2017,3,1,0,0,01,01,2007
29,1117,021-6,1701904,17,40006,0088,1,1,01,25/11/2017,01,29/11/2017,4,1,0,0,01,01,2421
29,1117,021-6,1701904,17,40006,0008,3,1,01,23/11/2017,01,24/11/2017,4,1,0,0,02,02,2421
29,1117,021-6,1701904,17,40006,0037,2,1,01,30/11/2017,01,05/12/2017,4,1,0,0,03,03,2421
29,1117,021-6,1701904,17,40006,0143,4,1,01,27/11/2017,01,03/12/2017,2,1,0,0,02,01,2421
29,1117,021-6,1701904,17,40006,0104,5,1,01,21/11/2017,01,22/11/2017,2,1,0,0,02,01,2421
29,1117,069-3,1702242,17,40026,0091,1,1,01,14/11/2017,01,21/11/2017,4,1,0,0,01,04,2952
29,1117,069-3,1702242,17,40026,0197,5,1,01,14/11/2017,01,16/11/2017,1,0,0,0,01,01,2952
29,1117,069-3,1702242,17,40026,0018,2,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
29,1117,069-3,1702242,17,40026,0108,4,1,01,14/11/2017,01,16/11/2017,5,1,0,0,02,01,2952
29,1117,069-3,1702242,17,40026,0039,3,1,01,14/11/2017,01,16/11/2017,3,1,0,0,02,01,2952
29,1117,039-1,1701396,17,40029,0127,5,1,01,17/11/2017,01,22/11/2017,2,1,0,0,02,01,2951
29,1117,039-1,1701396,17,40029,0077,3,1,01,17/11/2017,01,21/11/2017,2,1,0,0,02,01,2951
29,1117,039-1,1701396,17,40029,0122,4,1,01,16/11/2017,01,21/11/2017,5,1,0,0,01,01,2951
29,1117,039-1,1701396,17,40029,0030,1,1,01,17/11/2017,01,25/11/2017,4,1,0,0,02,01,2951
29,1117,039-1,1701396,17,40029,0051,2,1,01,29/11/2017,01,29/11/2017,2,1,0,0,02,01,2951
29,1117,058-1,1700789,17,40034,0099,3,1,01,05/12/2017,01,05/12/2017,5,1,0,0,02,01,3270
29,1117,058-1,1700789,17,40034,0153,5,1,01,09/11/2017,01,16/11/2017,2,1,0,0,01,02,3270
29,1117,058-1,1700789,17,40034,0013,1,1,01,08/11/2017,01,16/11/2017,3,1,0,0,01,02,3270
29,1117,058-1,1700789,17,40034,0134,4,1,01,11/11/2017,01,16/11/2017,4,1,0,0,01,02,3270
29,1117,058-1,1700789,17,40034,0049,2,1,01,26/11/2017,01,30/11/2017,4,1,0,0,02,03,3270
29,1117,111-3,1701035,17,40035,0117,5,1,01,10/11/2017,01,16/11/2017,3,1,0,0,03,01,3089
29,1117,111-3,1701035,17,40035,0028,4,1,01,26/11/2017,01,27/11/2017,3,1,0,0,01,01,3089
29,1117,111-3,1701035,17,40035,0053,1,1,01,09/11/2017,01,16/11/2017,2,1,0,0,02,01,3089
29,1117,111-3,1701035,17,40035,0079,2,1,01,15/11/2017,01,16/11/2017,10,2,3,1,01,01,3089
29,1117,111-3,1701035,17,40035,0101,3,1,01,08/11/2017,01,16/11/2017,3,1,0,0,01,02,3089
29,1117,074-3,1701578,17,40043,0097,3,1,07,21/11/2017,07,22/11/2017,0,0,0,0,,,0
29,1117,074-3,1701578,17,40043,0068,4,1,01,21/11/2017,01,22/11/2017,2,1,0,0,01,02,3971
29,1117,074-3,1701578,17,40043,0109,5,1,01,21/11/2017,01,22/11/2017,5,1,0,0,01,01,3971
29,1117,074-3,1701578,17,40043,0011,1,1,01,22/11/2017,01,22/11/2017,3,1,0,0,02,02,3971
29,1117,074-3,1701578,17,40043,0032,2,1,01,22/11/2017,01,22/11/2017,1,0,0,0,01,01,3971
29,1117,039-1,1701398,17,40048,0036,2,1,01,22/11/2017,01,22/11/2017,2,1,0,0,01,01,2206
29,1117,039-1,1701398,17,40048,0096,5,1,01,17/11/2017,01,22/11/2017,7,1,0,0,07,05,2206
29,1117,039-1,1701398,17,40048,0080,4,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
29,1117,039-1,1701398,17,40048,0013,1,1,01,17/11/2017,01,22/11/2017,8,1,0,0,05,06,2206
29,1117,039-1,1701398,17,40048,0059,3,1,01,22/11/2017,01,25/11/2017,3,1,0,0,03,02,2206
29,1117,139-7,1701208,17,40068,0029,2,1,07,16/11/2017,07,25/11/2017,0,0,0,0,,,0
29,1117,139-7,1701208,17,40068,0124,4,1,01,15/11/2017,01,16/11/2017,4,2,2,2,02,01,3309
29,1117,139-7,1701208,17,40068,0060,5,1,01,25/11/2017,01,30/11/2017,4,1,0,0,02,01,3309
29,1117,139-7,1701208,17,40068,0084,3,1,01,07/11/2017,01,16/11/2017,6,1,0,0,01,02,3309
29,1117,139-7,1701208,17,40068,0022,1,1,01,07/11/2017,01,16/11/2017,1,0,0,0,01,01,3309
29,1117,017-A,1702753,17,40085,0069,1,1,01,21/11/2017,01,22/11/2017,1,0,0,0,01,01,2250
29,1117,017-A,1702753,17,40085,0323,2,1,01,21/11/2017,01,22/11/2017,1,0,0,0,01,01,2250
29,1117,017-A,1702753,17,40085,0516,5,1,01,21/11/2017,01,22/11/2017,4,1,0,0,04,04,2250
29,1117,017-A,1702753,17,40085,0361,3,1,01,23/11/2017,01,27/11/2017,4,1,0,0,02,01,2250
29,1117,017-A,1702753,17,40085,0443,4,1,01,22/11/2017,01,22/11/2017,1,0,0,0,01,01,2250
29,1117,086-3,1700917,17,40093,0075,4,1,01,14/11/2017,01,26/11/2017,4,1,0,0,01,02,2749
29,1117,086-3,1700917,17,40093,0095,5,1,01,29/11/2017,01,29/11/2017,2,1,0,0,02,01,2749
29,1117,086-3,1700917,17,40093,0037,2,1,01,15/11/2017,01,16/11/2017,2,1,0,0,01,01,2749
29,1117,086-3,1700917,17,40093,0017,1,1,01,15/11/2017,01,22/11/2017,6,1,0,0,01,02,2749
29,1117,086-3,1700917,17,40093,0056,3,1,01,23/11/2017,01,24/11/2017,1,0,0,0,01,01,2749
29,1117,096-A,1701642,17,40096,0046,2,1,01,01/12/2017,01,01/12/2017,1,0,0,0,01,01,2772
29,1117,096-A,1701642,17,40096,0099,5,1,01,27/11/2017,01,01/12/2017,4,1,0,0,02,01,2772
29,1117,096-A,1701642,17,40096,0080,4,1,01,22/11/2017,01,22/11/2017,3,1,0,0,02,02,2772
29,1117,096-A,1701642,17,40096,0021,1,1,01,21/11/2017,01,22/11/2017,3,1,0,0,01,01,2772
29,1117,096-A,1701642,17,40096,0061,3,1,01,18/11/2017,01,22/11/2017,1,0,0,0,01,01,2772
29,1117,005-7,1701887,17,40192,0098,2,1,01,16/11/2017,01,21/11/2017,3,1,0,0,01,03,2732
29,1117,005-7,1701887,17,40192,0050,4,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
29,1117,005-7,1701887,17,40192,0069,3,1,01,16/11/2017,01,26/11/2017,3,1,0,0,02,01,2732
29,1117,005-7,1701887,17,40192,0113,1,1,08,25/11/2017,08,05/12/2017,0,0,0,0,,,0
29,1117,005-7,1701887,17,40192,0014,5,1,01,27/11/2017,01,30/11/2017,4,1,0,0,02,01,2732
29,1117,083-A,1700891,17,40196,0090,4,1,01,14/11/2017,01,21/11/2017,2,1,0,0,01,01,3085
29,1117,083-A,1700891,17,40196,0071,3,1,01,25/11/2017,01,27/11/2017,5,1,0,0,01,05,3085
29,1117,083-A,1700891,17,40196,0010,5,1,01,13/11/2017,01,05/12/2017,10,2,2,5,03,01,3085
29,1117,083-A,1700891,17,40196,0049,2,1,01,13/11/2017,01,27/11/2017,5,1,0,0,02,01,3085
29,1117,083-A,1700891,17,40196,0031,1,1,01,25/11/2017,01,26/11/2017,2,1,0,0,01,01,3085
29,1117,013-7,1701300,17,40217,0206,3,1,01,13/11/2017,01,16/11/2017,4,1,0,0,02,02,3114
29,1117,013-7,1701300,17,40217,0139,2,1,01,04/12/2017,01,04/12/2017,1,0,0,0,01,01,3114
29,1117,013-7,1701300,17,40217,0030,5,1,01,13/11/2017,01,22/11/2017,8,2,2,2,01,02,3114
29,1117,013-7,1701300,17,40217,0293,4,1,01,13/11/2017,01,16/11/2017,4,1,0,0,02,02,3114
29,1117,013-7,1701300,17,40217,0065,1,1,01,24/11/2017,01,25/11/2017,3,1,0,0,03,03,3114
29,1117,057-7,1700781,17,40293,0072,1,1,01,07/11/2017,01,16/11/2017,4,1,0,0,02,01,4039
29,1117,057-7,1700781,17,40293,0091,2,1,01,07/11/2017,01,16/11/2017,3,1,0,0,01,01,4039
29,1117,057-7,1700781,17,40293,0020,3,1,01,06/11/2017,01,16/11/2017,4,1,0,0,04,03,4039
29,1117,057-7,1700781,17,40293,0039,4,1,01,13/11/2017,01,16/11/2017,4,1,0,0,01,02,4039
29,1117,057-7,1700781,17,40293,0054,5,1,01,07/11/2017,01,16/11/2017,4,1,0,0,01,01,4039
29,1117,076-A,1700861,17,40383,0095,1,1,01,11/11/2017,01,16/11/2017,5,1,0,0,01,02,3487
29,1117,076-A,1700861,17,40383,0056,3,1,01,08/11/2017,01,16/11/2017,5,1,0,0,04,04,3487
29,1117,076-A,1700861,17,40383,0125,2,1,01,08/11/2017,01,16/11/2017,3,2,3,1,01,01,3487
29,1117,076-A,1700861,17,40383,0022,5,1,01,08/11/2017,01,16/11/2017,3,1,0,0,01,02,3487
29,1117,076-A,1700861,17,40383,0085,4,1,01,08/11/2017,01,16/11/2017,4,1,0,0,02,01,3487
29,1117,029-5,1700609,17,40402,0537,4,1,06,22/11/2017,06,25/11/2017,0,0,0,0,,,0
29,1117,029-5,1700609,17,40402,0040,2,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
29,1117,029-5,1700609,17,40402,0589,3,1,08,01/12/2017,08,05/12/2017,0,0,0,0,,,0
29,1117,029-5,1700609,17,40402,0322,1,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
29,1117,029-5,1700609,17,40402,0475,5,1,06,22/11/2017,06,25/11/2017,0,0,0,0,,,0
29,1117,045-8,1702103,17,40411,0199,5,1,01,15/11/2017,01,21/11/2017,4,1,0,0,02,02,3212
29,1117,045-8,1702103,17,40411,0030,1,1,01,14/11/2017,01,16/11/2017,4,1,0,0,02,02,3212
29,1117,045-8,1702103,17,40411,0049,2,1,01,14/11/2017,01,21/11/2017,4,1,0,0,02,01,3212
29,1117,045-8,1702103,17,40411,0217,4,1,01,15/11/2017,01,22/11/2017,4,1,0,0,01,02,3212
29,1117,045-8,1702103,17,40411,0120,3,1,01,19/11/2017,01,21/11/2017,2,1,0,0,01,01,3212
29,1117,052-1,1702792,17,40412,0203,2,1,01,23/11/2017,01,24/11/2017,5,2,2,4,02,02,1385
29,1117,052-1,1702792,17,40412,0142,3,1,01,17/11/2017,01,21/11/2017,4,1,0,0,04,04,1385
29,1117,052-1,1702792,17,40412,0350,1,1,07,17/11/2017,07,21/11/2017,0,0,0,0,,,0
29,1117,052-1,1702792,17,40412,0221,5,1,01,05/12/2017,01,05/12/2017,3,1,0,0,01,01,1385
29,1117,052-1,1702792,17,40412,0049,4,1,01,24/11/2017,01,25/11/2017,2,1,0,0,02,01,1385
29,1117,081-4,1702287,17,40420,0208,3,1,01,17/11/2017,01,29/11/2017,5,1,0,0,02,02,3309
29,1117,081-4,1702287,17,40420,0064,1,1,07,05/12/2017,07,06/12/2017,0,0,0,0,,,0
29,1117,081-4,1702287,17,40420,0025,5,1,01,15/11/2017,01,16/11/2017,3,1,0,0,01,02,3309
29,1117,081-4,1702287,17,40420,0317,4,1,01,15/11/2017,01,16/11/2017,5,1,0,0,02,02,3309
29,1117,081-4,1702287,17,40420,0132,2,1,01,19/11/2017,01,21/11/2017,2,1,0,0,01,01,3309
27,1117,214-6,1800924,18,40006,0010,4,1,01,17/11/2017,01,21/11/2017,2,1,0,0,01,01,1844
27,1117,214-6,1800924,18,40006,0040,5,1,01,17/11/2017,01,21/11/2017,4,1,0,0,03,01,1844
27,1117,214-6,1800924,18,40006,0056,1,1,01,22/11/2017,01,24/11/2017,3,1,0,0,01,01,1844
27,1117,214-6,1800924,18,40006,0072,2,1,01,15/11/2017,01,17/11/2017,3,1,0,0,01,01,1844
27,1117,214-6,1800924,18,40006,0100,3,1,01,16/11/2017,01,17/11/2017,1,0,0,0,01,01,1844
27,1117,076-0,1800351,18,40035,0096,5,1,01,13/11/2017,01,14/11/2017,2,1,0,0,02,02,1392
27,1117,076-0,1800351,18,40035,0074,4,1,01,13/11/2017,01,14/11/2017,3,1,0,0,03,03,1392
27,1117,076-0,1800351,18,40035,0057,3,1,01,27/11/2017,01,28/11/2017,1,0,0,0,01,01,1392
27,1117,076-0,1800351,18,40035,0034,2,1,01,13/11/2017,01,15/11/2017,7,1,0,0,01,04,1392
27,1117,076-0,1800351,18,40035,0012,1,1,01,13/11/2017,01,15/11/2017,5,1,0,0,02,03,1392
27,1117,188-1,1800830,18,40047,0057,2,1,01,15/11/2017,01,17/11/2017,3,1,0,0,01,01,1128
27,1117,188-1,1800830,18,40047,0167,5,1,01,20/11/2017,01,22/11/2017,4,1,0,0,03,01,1128
27,1117,188-1,1800830,18,40047,0092,3,1,01,15/11/2017,01,17/11/2017,3,1,0,0,02,02,1128
27,1117,188-1,1800830,18,40047,0130,4,1,01,15/11/2017,01,17/11/2017,3,1,0,0,03,01,1128
27,1117,188-1,1800830,18,40047,0024,1,1,01,15/11/2017,01,17/11/2017,4,1,0,0,03,03,1128
27,1117,070-3,1800312,18,40068,0072,4,1,01,09/11/2017,01,10/11/2017,3,1,0,0,02,01,1503
27,1117,070-3,1800312,18,40068,0004,1,1,01,10/11/2017,01,13/11/2017,2,1,0,0,01,01,1503
27,1117,070-3,1800312,18,40068,0050,5,1,05,05/12/2017,05,05/12/2017,0,0,0,0,,,0
27,1117,070-3,1800312,18,40068,0102,2,1,01,09/11/2017,01,10/11/2017,4,1,0,0,02,03,1503
27,1117,070-3,1800312,18,40068,0027,3,1,01,09/11/2017,01,10/11/2017,2,1,0,0,01,02,1503
27,1117,058-2,1800248,18,40100,0094,4,1,01,14/11/2017,01,15/11/2017,3,1,0,0,02,01,1379
27,1117,058-2,1800248,18,40100,0061,3,1,01,15/11/2017,01,17/11/2017,5,1,0,0,02,02,1379
27,1117,058-2,1800248,18,40100,0124,5,1,01,14/11/2017,01,22/11/2017,4,1,0,0,02,01,1379
27,1117,058-2,1800248,18,40100,0007,1,1,01,14/11/2017,01,15/11/2017,5,1,0,0,02,02,1379
27,1117,058-2,1800248,18,40100,0035,2,1,01,25/11/2017,01,27/11/2017,1,0,0,0,01,01,1379
27,1117,165-0,1800792,18,40128,0099,1,1,01,09/11/2017,01,10/11/2017,5,1,0,0,02,02,1412
27,1117,165-0,1800792,18,40128,0053,5,1,01,08/11/2017,01,08/11/2017,3,2,3,1,01,01,1412
27,1117,165-0,1800792,18,40128,0008,3,1,05,05/12/2017,05,05/12/2017,0,0,0,0,,,0
27,1117,165-0,1800792,18,40128,0075,2,1,01,06/11/2017,01,08/11/2017,2,1,0,0,01,01,1412
27,1117,165-0,1800792,18,40128,0030,4,1,01,06/11/2017,01,08/11/2017,2,1,0,0,02,02,1412
27,1117,130-7,1800646,18,40133,0095,5,1,01,25/11/2017,01,28/11/2017,4,1,0,0,02,01,1458
27,1117,130-7,1800646,18,40133,0070,4,1,01,27/11/2017,01,29/11/2017,2,1,0,0,01,02,1458
27,1117,130-7,1800646,18,40133,0032,2,1,01,22/11/2017,01,24/11/2017,5,1,0,0,04,01,1458
27,1117,130-7,1800646,18,40133,0009,1,1,01,22/11/2017,01,24/11/2017,1,0,0,0,01,01,1458
27,1117,130-7,1800646,18,40133,0052,3,1,01,22/11/2017,01,24/11/2017,6,1,0,0,01,04,1458
27,1117,205-7,1800894,18,40174,0109,4,1,01,09/11/2017,01,17/11/2017,5,1,0,0,03,01,1646
27,1117,205-7,1800894,18,40174,0145,5,1,01,09/11/2017,01,10/11/2017,5,1,0,0,02,02,1646
27,1117,205-7,1800894,18,40174,0026,1,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
27,1117,205-7,1800894,18,40174,0054,2,1,01,09/11/2017,01,10/11/2017,5,1,0,0,01,01,1646
27,1117,205-7,1800894,18,40174,0076,3,1,01,09/11/2017,01,10/11/2017,4,2,2,1,01,01,1646
27,1117,054-4,1800199,18,40188,0054,1,1,01,07/11/2017,01,08/11/2017,4,1,0,0,02,02,1517
27,1117,054-4,1800199,18,40188,0012,3,1,01,07/11/2017,01,09/11/2017,4,1,0,0,02,01,1517
27,1117,054-4,1800199,18,40188,0073,2,1,01,07/11/2017,01,13/11/2017,3,1,0,0,03,01,1517
27,1117,054-4,1800199,18,40188,0049,5,1,01,08/11/2017,01,14/11/2017,4,1,0,0,01,03,1517
27,1117,054-4,1800199,18,40188,0032,4,1,01,07/11/2017,01,08/11/2017,3,1,0,0,02,02,1517
27,1117,021-0,1801185,18,40194,0128,1,1,01,24/11/2017,01,24/11/2017,1,0,0,0,01,01,1319
27,1117,021-0,1801185,18,40194,0097,2,1,01,13/11/2017,01,15/11/2017,4,1,0,0,02,01,1319
27,1117,021-0,1801185,18,40194,0049,5,1,01,14/11/2017,01,15/11/2017,3,1,0,0,01,02,1319
27,1117,021-0,1801185,18,40194,0024,4,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,02,1319
27,1117,021-0,1801185,18,40194,0063,3,1,01,13/11/2017,01,14/11/2017,2,1,0,0,01,01,1319
27,1117,114-8,1800513,18,40256,0037,2,1,01,23/11/2017,01,24/11/2017,3,1,0,0,01,03,1431
27,1117,114-8,1800513,18,40256,0094,3,1,01,22/11/2017,01,28/11/2017,2,1,0,0,01,02,1431
27,1117,114-8,1800513,18,40256,0081,4,1,01,23/11/2017,01,28/11/2017,4,1,0,0,02,01,1431
27,1117,114-8,1800513,18,40256,0015,1,1,01,27/11/2017,01,28/11/2017,2,1,0,0,01,01,1431
27,1117,114-8,1800513,18,40256,0052,5,1,01,24/11/2017,01,24/11/2017,1,0,0,0,01,01,1431
27,1117,209-5,1800905,18,40258,0184,2,1,01,28/11/2017,01,29/11/2017,3,1,0,0,03,03,1096
27,1117,209-5,1800905,18,40258,0088,3,1,01,16/11/2017,01,22/11/2017,7,1,0,0,02,04,1096
27,1117,209-5,1800905,18,40258,0237,4,1,01,20/11/2017,01,22/11/2017,4,1,0,0,02,01,1096
27,1117,209-5,1800905,18,40258,0301,5,1,01,16/11/2017,01,05/12/2017,4,1,0,0,01,01,1096
27,1117,209-5,1800905,18,40258,0063,1,1,01,28/11/2017,01,29/11/2017,4,1,0,0,01,01,1096
27,1117,077-5,1800373,18,40268,0049,4,1,01,08/11/2017,01,09/11/2017,6,1,0,0,02,03,1679
27,1117,077-5,1800373,18,40268,0070,5,1,01,08/11/2017,01,09/11/2017,10,2,3,4,01,04,1679
27,1117,077-5,1800373,18,40268,0005,1,1,01,13/11/2017,01,15/11/2017,2,1,0,0,01,01,1679
27,1117,077-5,1800373,18,40268,0099,3,1,01,16/11/2017,01,17/11/2017,1,0,0,0,01,01,1679
27,1117,077-5,1800373,18,40268,0025,2,1,08,05/12/2017,08,05/12/2017,0,0,0,0,,,0
27,1117,071-8,1800319,18,40295,0018,1,1,01,08/11/2017,01,09/11/2017,2,1,0,0,02,02,1714
27,1117,071-8,1800319,18,40295,0065,3,1,01,08/11/2017,01,09/11/2017,4,1,0,0,02,01,1714
27,1117,071-8,1800319,18,40295,0091,5,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,02,1714
27,1117,071-8,1800319,18,40295,0103,4,1,01,09/11/2017,01,13/11/2017,4,1,0,0,02,01,1714
27,1117,071-8,1800319,18,40295,0043,2,1,01,12/11/2017,01,13/11/2017,1,0,0,0,01,01,1714
27,1117,029-7,1801215,18,40316,0093,2,1,01,14/11/2017,01,15/11/2017,2,1,0,0,01,02,1232
27,1117,029-7,1801215,18,40316,0023,5,1,01,16/11/2017,01,17/11/2017,3,1,0,0,02,02,1232
27,1117,029-7,1801215,18,40316,0068,3,1,08,05/12/2017,08,05/12/2017,0,0,0,0,,,0
27,1117,029-7,1801215,18,40316,0059,4,1,01,13/11/2017,01,30/11/2017,4,1,0,0,02,02,1232
27,1117,029-7,1801215,18,40316,0116,1,1,01,13/11/2017,01,30/11/2017,4,1,0,0,02,01,1232
27,1117,212-7,1800912,18,40350,0018,1,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,01,1230
27,1117,212-7,1800912,18,40350,0066,3,1,01,09/11/2017,01,10/11/2017,6,1,0,0,01,02,1230
27,1117,212-7,1800912,18,40350,0089,4,1,01,08/11/2017,01,13/11/2017,5,1,0,0,02,02,1230
27,1117,212-7,1800912,18,40350,0115,5,1,01,07/11/2017,01,08/11/2017,4,1,0,0,02,01,1230
27,1117,212-7,1800912,18,40350,0042,2,1,01,07/11/2017,01,08/11/2017,5,1,0,0,02,01,1230
27,1117,190-9,1800847,18,40385,0026,1,1,01,15/11/2017,01,21/11/2017,4,1,0,0,02,02,1325
27,1117,190-9,1800847,18,40385,0115,3,1,01,15/11/2017,01,17/11/2017,2,1,0,0,02,02,1325
27,1117,190-9,1800847,18,40385,0087,2,1,01,15/11/2017,01,17/11/2017,2,1,0,0,01,02,1325
27,1117,190-9,1800847,18,40385,0042,4,1,01,15/11/2017,01,21/11/2017,3,1,0,0,01,02,1325
27,1117,190-9,1800847,18,40385,0066,5,1,01,15/11/2017,01,17/11/2017,3,1,0,0,02,02,1325
27,1117,130-7,1800643,18,40399,0011,1,1,01,29/11/2017,01,30/11/2017,1,0,0,0,01,01,1382
27,1117,130-7,1800643,18,40399,0035,2,1,01,23/11/2017,01,24/11/2017,5,1,0,0,02,02,1382
27,1117,130-7,1800643,18,40399,0058,3,1,01,27/11/2017,01,28/11/2017,3,1,0,0,01,02,1382
27,1117,130-7,1800643,18,40399,0089,4,1,01,23/11/2017,01,24/11/2017,2,1,0,0,02,02,1382
27,1117,130-7,1800643,18,40399,0122,5,1,01,27/11/2017,01,30/11/2017,4,1,0,0,02,01,1382
27,1117,048-9,1800167,18,40402,0012,4,1,01,20/11/2017,01,21/11/2017,2,1,0,0,01,02,1443
27,1117,048-9,1800167,18,40402,0075,2,1,01,20/11/2017,01,21/11/2017,2,1,0,0,01,01,1443
27,1117,048-9,1800167,18,40402,0119,1,1,01,22/11/2017,01,28/11/2017,4,1,0,0,01,01,1443
27,1117,048-9,1800167,18,40402,0040,5,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
27,1117,048-9,1800167,18,40402,0065,3,1,01,29/11/2017,01,05/12/2017,5,1,0,0,04,02,1443
27,1117,135-A,1800680,18,40412,0169,4,1,01,07/11/2017,01,08/11/2017,3,1,0,0,02,01,1378
27,1117,135-A,1800680,18,40412,0067,2,1,01,06/11/2017,01,08/11/2017,1,0,0,0,01,01,1378
27,1117,135-A,1800680,18,40412,0026,1,1,01,06/11/2017,01,08/11/2017,5,1,0,0,02,05,1378
27,1117,135-A,1800680,18,40412,0116,3,1,01,06/11/2017,01,08/11/2017,3,1,0,0,01,02,1378
27,1117,135-A,1800680,18,40412,0225,5,1,01,06/11/2017,01,22/11/2017,7,2,2,2,02,01,1378
03,1117,156-9,1902430,19,40033,0119,5,1,01,20/11/2017,01,20/11/2017,6,1,0,0,04,03,13750
03,1117,156-9,1902430,19,40033,0061,3,1,01,20/11/2017,01,20/11/2017,6,1,0,0,06,01,13750
03,1117,156-9,1902430,19,40033,0009,1,1,01,20/11/2017,01,20/11/2017,2,1,0,0,02,02,13750
03,1117,156-9,1902430,19,40033,0034,2,1,01,20/11/2017,01,23/11/2017,5,1,0,0,02,02,13750
03,1117,156-9,1902430,19,40033,0089,4,1,01,20/11/2017,01,20/11/2017,5,1,0,0,01,01,13750
